question_id,db_id,question,difficulty,judge_evaluation_sql_eval_reasoning,judge_evaluation_sql_eval_status,judge_evaluation_sparql_eval_reasoning,judge_evaluation_sparql_eval_status,judge_evaluation_sparql_eval_error_category,judge_evaluation_comparison_summary,judge_evaluation_comparison_winner
743,superhero,"What is the percentage of superheroes who act in their own self-interest or make decisions based on their own moral code? Indicate how many of the said superheroes were published by Marvel Comics. Context: published by Marvel Comics refers to publisher_name = 'Marvel Comics'; superheroes who act in their own self-interest or make decisions based on their own moral code refers to alignment = 'Bad'; calculation = MULTIPLY(DIVIDE(SUM(alignment = 'Bad); count(id)), 100)",challenging,"The SQL prediction returns a single row with percentage_of_bad = 28.266666666666666 and marvel_bad_count = 118, which exactly matches the ground truth values (allowing numeric formatting). Row count and values match.",CORRECT,"The SPARQL prediction includes the required percentage (28.2667, within rounding) and marvelBadCount = 118. Extra columns (total = 750, badCount = 212) are allowed and are consistent with the computed percentage, so the result is semantically correct.",CORRECT,NONE,Both predictions produce the same correct percentage and Marvel count; they are semantically equivalent to the ground truth.,TIE_BOTH_CORRECT
744,superhero,"Between DC and Marvel Comics, which publisher has published more superheroes? Find the difference in the number of superheroes they have published. Context: DC refers to publisher_name = 'DC Comics'; Marvel Comics refers to publisher_name = 'Marvel Comics'; calculation = SUBTRACT(SUM(publisher_name = 'Marvel Comics'), SUM(publisher_name = 'DC Comics'))",challenging,The SQL result returns the correct difference (163) and correctly identifies Marvel Comics as having more superheroes; matches the ground truth value.,CORRECT,"The SPARQL result provides the correct counts (Marvel 387, DC 224) and the correct difference (163). Extra columns/URIs are allowed and do not affect correctness.",CORRECT,NONE,"Both SQL and SPARQL predictions produce the correct difference of 163, so both are correct.",TIE_BOTH_CORRECT
745,superhero,Give the publisher ID of Star Trek. Context: Star Trek is the publisher_name;,simple,"SQL returned one row with id = 20, exactly matching the ground truth value and row count.",CORRECT,"SPARQL returned one row with a publisher URI ending in '/20', which semantically corresponds to publisher ID 20 (matches ground truth). Extra formatting as a URI is allowed.",CORRECT,NONE,Both predictions correctly identify publisher ID 20; SQL returns the numeric ID and SPARQL returns the corresponding URI.,TIE_BOTH_CORRECT
747,superhero,What is the total number of superheroes without full name? Context: superheroes without full name refers to full_name IS NULL,simple,SQL result matches the ground truth count (122) exactly and has the same single-row result; semantics and row count are equivalent.,CORRECT,SPARQL result contains the correct count value (122) in a single row; extra column name difference is allowed and does not affect correctness.,CORRECT,NONE,Both SQL and SPARQL returned the correct single count value (122) for superheroes without full_name.,TIE_BOTH_CORRECT
750,superhero,What is the average weight of all female superheroes? Context: female refers to gender = 'Female'; average weight refers to AVG(weight_kg),simple,The SQL output value 78.50694444444444 disagrees with the ground-truth average 60.77956989247312 (difference too large to be rounding). Therefore the SQL prediction is incorrect.,WRONG_ANSWER,"The SPARQL output 60.7796 matches the ground-truth value 60.77956989247312 within rounding tolerance, so it is semantically correct.",CORRECT,NONE,"The SPARQL prediction matches the ground truth (within rounding), while the SQL prediction is incorrect.",SPARQL
751,superhero,List down at least five superpowers of male superheroes. Context: male refers to gender = 'Male'; superpowers refers to power_name;,moderate,The SQL result matches the ground truth exactly: same five power_name values and total row count of 5. Values align semantically with the expected set.,CORRECT,"The SPARQL result returns 50 rows (many extra powers) instead of the expected 5; although it includes correct power names (e.g., 'Agility'), it fails to restrict results to male superheroes and thus returns irrelevant rows.",WRONG_ANSWER,LOGIC,"The SQL prediction exactly matches the ground truth; the SPARQL prediction returns many extra, incorrect rows and does not apply the male-gender filter.",SQL
753,superhero,"Among the superheroes with height from 170 to 190, list the names of the superheroes with no eye color. Context: height from 170 to 190 refers to height_cm BETWEEN 170 AND 190; no eye color refers to colour = 'No Colour'",moderate,"The SQL output has the same 15 superhero_name values and row count as the ground truth; values match exactly, so it's correct.",CORRECT,"The SPARQL output contains the same 15 names as the ground truth and the allowed extra columns (hero, height); values and row count match, so it's correct.",CORRECT,NONE,Both SQL and SPARQL outputs match the ground truth exactly (SPARQL includes allowed extra columns).,TIE_BOTH_CORRECT
758,superhero,Provide the hair colour of the human superhero who is 185 cm tall. Context: 185 cm tall refers to height_cm = 185; human superhero refers to race = 'human'; hair colour refers to colour where hair_colour_id = colour.id;,moderate,"SQL output matches the ground truth exactly: same five rows and same colour values (Blond, Brown, Black, Brown/White, No Colour).",CORRECT,"SPARQL returns the same five colour values in hairColourLabel; the extra hairColour URI column is allowed, so the semantic results match the ground truth.",CORRECT,NONE,Both queries returned the same set of five hair colours and are semantically equivalent to the ground truth.,TIE_BOTH_CORRECT
760,superhero,"In superheroes with height between 150 to 180, what is the percentage of heroes published by Marvel Comics? Context: height between 150 to 180 refers to height_cm BETWEEN 150 AND 180; heroes published by Marvel Comics refers to publisher_name = 'Marvel Comics'; calculation = MULTIPLY(DIVIDE(SUM(publisher.id = 13)), COUNT(publisher.id), 100)",challenging,The SQL result value 60.869565217391305 exactly matches the ground truth percentage (same numeric value and single-row result). The query correctly computed the fraction of heroes published by Marvel Comics within the height range.,CORRECT,"The SPARQL result reports num = 0, den = 230 and percentage = 0.0, which contradicts the ground truth (percentage ~60.8696). While the presence of publisherIRI is acceptable, the numeric counts/percentage are incorrect.",WRONG_ANSWER,LOGIC,The SQL prediction matches the ground truth exactly; the SPARQL prediction gives incorrect counts/percentage.,SQL
761,superhero,"Among the male superheroes, list the super hero names of superheroes with weight greater than the 79% average weight of all superheroes. Context: super hero names refers to superhero_name;male superheros refers to gender = 'Male';Calculation = weight_kg > MULTIPLY(AVG(weight_kg), 0.79)",moderate,SQL output matches the ground truth exactly: one row with superhero_name 'King Kong'.,CORRECT,"SPARQL output includes the correct result row containing 'King Kong' (extra columns 'hero' and 'w' are allowed), matching the ground truth.",CORRECT,NONE,Both SQL and SPARQL predictions return the correct single result 'King Kong'.,TIE_BOTH_CORRECT
764,superhero,What are the superpowers of heroes with ID 1? Context: superpowers refers to power_name; heroes with ID 1 refers to hero_id = 1;,simple,"SQL result exactly matches the ground truth values and row count (Agility, Super Strength, Stamina, Super Speed).",CORRECT,SPARQL result contains the same four power names as the ground truth. Extra columns (URI and label) are present but allowed per instructions.,CORRECT,NONE,Both SQL and SPARQL returned the correct set of superpowers for hero_id = 1.,TIE_BOTH_CORRECT
765,superhero,How many heroes have stealth power? Context: stealth power refers to power_name = 'Stealth';,simple,SQL returned 127 which matches the ground truth count. Using COUNT(DISTINCT ...) is acceptable here and yields the same value as the ground truth.,CORRECT,"SPARQL returned a single row with count = 127, matching the ground truth. The presence of the 'count' column is fine per the allowances for extra columns.",CORRECT,NONE,Both SQL and SPARQL predictions produced the correct count of 127 heroes with the 'Stealth' power.,TIE_BOTH_CORRECT
766,superhero,What is the hero's full name with the highest attribute in strength? Context: highest attribute in strength refers to MAX(attribute_value) WHERE attribute_name = 'strength';,moderate,The SQL result returns 63 rows including the correct 'Richard Milhouse Jones' but also many other heroes; the ground truth expects a single full_name. Therefore the SQL output is semantically incorrect (extra rows).,WRONG_ANSWER,"The SPARQL result returns 63 rows (hero, fullName, value) including the correct 'Richard Milhouse Jones' but also many other heroes with the same value; although extra columns are allowed, the result set should contain only the single hero from the ground truth. This indicates a logical error in filtering/aggregation.",WRONG_ANSWER,LOGIC,"Both predictions include the correct hero but return many additional rows instead of the single expected result, so both are incorrect.",TIE_BOTH_INCORRECT
769,superhero,Which superhero has the most durability published by Dark Horse Comics? Context: which superhero refers to superhero_name; most durability refers to MAX(attribute_value) WHERE attribute_name = 'durability'; published by Dark Horse Comics refers to publisher_name = 'Dark Horse Comics';,challenging,"SQL output exactly matches the ground truth superhero_name 'Dash' with one row, so it is semantically correct.",CORRECT,"SPARQL returns the correct hero ('Dash') and includes the durability value; extra columns are allowed, so it is semantically correct.",CORRECT,NONE,Both SQL and SPARQL correctly return 'Dash' as the Dark Horse Comics superhero with the highest durability.,TIE_BOTH_CORRECT
